	OG	TSG
DFFB	-0.9923273986127155	-0.4631676710075704
OTOL1	-0.9922482860942257	-0.4632142791034185
ASXL3	-0.992233399321229	-0.463223050104272
TCEB1	-0.9921933820533464	-0.46324662853888515
TOX3	-0.9921863911666888	-0.46325074776865327
PLCH2	-0.9921595366175713	-0.46326657166033275
CPNE7	-0.9921595366175713	-0.46326657166033275
TMEM204	-0.9921403134262212	-0.46327789923221535
RPS6KA2_ENST00000510118	-0.9921388943054031	-0.4632787354854921
RAB11B	-0.9921019518613793	-0.4633005054301253
ENSG00000267964	-0.9920131264612565	-0.4633528548987978
BIN1_ENST00000259238	-0.9919198799555894	-0.4634078179090718
STRC_ENST00000450892	-0.9919132642730335	-0.46341171775158485
STRN4	-0.991891451975156	-0.46342457605422227
XAF1	-0.9918646576760205	-0.4634403718460607
WISP3	-0.9918646576760205	-0.4634403718460607
TMEM123	-0.9917738262505883	-0.4634939238504755
GTF2H3	-0.9917298249237704	-0.4635198687453041
SUSD4_ENST00000343846	-0.9915991732117234	-0.4635969167750329
CASZ1	-0.9915989851461754	-0.4635970276927298
BCAR1_ENST00000393422	-0.9915315417932923	-0.4636368067145286
LIME1	-0.99147605293295	-0.4636695380097661
CBARA1	-0.9914396134334856	-0.4636910342014695
SLC11A2_ENST00000262051	-0.9914396134334856	-0.4636910342014695
ZNF655_ENST00000424881	-0.9914396134334856	-0.4636910342014695
DISC1_ENST00000535944	-0.9914113210025449	-0.46370772517762576
SCO2_ENST00000543927	-0.9913715589606293	-0.46373118386174067
SCO2	-0.9913715589606293	-0.46373118386174067
IL36RN	-0.9913053342256303	-0.4637702582143472
CD99_ENST00000381184	-0.9913047533977861	-0.463770600936404
XG	-0.9912297012721782	-0.46381488869892656
EPB41L1_ENST00000373946	-0.9912143658537937	-0.4638239386781351
TNFSF13_ENST00000396545	-0.9911855838744117	-0.46384092455000736
AKAP3	-0.9911135603796188	-0.46388343308967867
GPR116_ENST00000545669	-0.991093619180108	-0.46389520332185447
KSR2	-0.9910268149771854	-0.463934637018665
UGT1A8	-0.9910249456744025	-0.46393574050529013
PAX9	-0.9909963829096223	-0.4639526020816602
RNF220	-0.9909777111686696	-0.46396362506258443
ENSG00000187600_ENST00000434431	-0.990932140642496	-0.4639905292866577
NR1H2	-0.9909277873380417	-0.46399309952093143
SLC24A3	-0.9909135113458386	-0.46400152833366665
GAS8	-0.9906801155862027	-0.4641393566991105
AIP	-0.9904851684092405	-0.46425451905596005
USP41_ENST00000454608	-0.9904764945108901	-0.46425964387172697
MLPH	-0.9904244073661327	-0.46429042010538835
EBF2_ENST00000520164	-0.9904045853239881	-0.4643021328360178
PPM1E	-0.9903775288573313	-0.4643181209426388
RPS3	-0.9903504496204062	-0.46433412319367284
RAB37_ENST00000392614	-0.9903172535403193	-0.46435374108317873
TSEN15	-0.99026681233593	-0.46438355230823464
STXBP5	-0.9902625781884509	-0.46438605483796525
MAGI1_ENST00000330909	-0.9902613116062416	-0.46438680343576927
ATXN3_ENST00000429774	-0.9900299820649351	-0.4645235532130443
CNPPD1	-0.9899778933933207	-0.4645543522217551
BHLHA15	-0.9899141681269078	-0.4645920351927244
ZNF177	-0.9897942110655379	-0.46466298035209785
APLP2	-0.9897535401299022	-0.46468703708371634
FSTL5	-0.9897359716451194	-0.4646974292692937
MRPS31_ENST00000323563	-0.9896410103943759	-0.46475360618659933
BACH2	-0.9895366626044207	-0.46481534575904165
BACH2_ENST00000257749	-0.9895366626044207	-0.46481534575904165
PTPRS_ENST00000372412	-0.9895314574851617	-0.4648184257462377
CGN	-0.9895314574851617	-0.4648184257462377
PDCD2	-0.9894804618531586	-0.46484860236877695
LIMD2	-0.9894297460692512	-0.4648786158209531
ATRX_ENST00000373341	-0.9894297460692512	-0.4648786158209531
AIG1	-0.9894297460692512	-0.4648786158209531
LINC00207_ENST00000334566	-0.9893990907684255	-0.4648967587130371
LINC00207	-0.9893990907684255	-0.4648967587130371
SMTNL2	-0.9893682863588551	-0.46491499074479464
ARHGAP19_ENST00000358308	-0.9892613674374966	-0.4649782791798105
FAM96B_ENST00000422424	-0.9892463153322664	-0.4649871898259469
FAM96B	-0.9892463153322664	-0.4649871898259469
ALDH5A1	-0.9892025432808208	-0.46501310351169145
SPHK2	-0.9892025432808208	-0.46501310351169145
NSMCE2	-0.9891335243719205	-0.46505396736993376
KIFC3_ENST00000539578	-0.9891070346686844	-0.46506965225683006
BNIP1	-0.9890417187631757	-0.46510832945364583
ZNF140	-0.9890229744158922	-0.4651194297717042
RASEF_ENST00000340717	-0.9890197360891186	-0.46512134752779877
AK2_ENST00000354858	-0.9889666037729377	-0.4651528142089601
